Adresse,Stimmart,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,"Abgeordneten-
hauswahlkreis","Bundestags-
wahlkreis",OstWest,Wahlberechtigte insgesamt,Wahlberechtigte A1,Wahlberechtigte A2,Wahlberechtigte A3,Wähler,Wähler B1,Ungültige Stimmen,Gültige Stimmen,CDU,SPD,DIE LINKE,GRÜNE,AfD,PIRATEN,FDP,Die PARTEI,FREIE WÄHLER,ÖDP,BüSo,MLPD,SGP,B*,BGE,DiB,DKP,DM,Die Grauen,du.,MENSCHLICHE WELT,"Gesundheits-
forschung","Tierschutz-
partei",V-Partei³,DIE FRAUEN,EB Schirm,EB Felde-Bajerowitz,EB Fielsch,EB Wendt,EB Blume,EB Pape,EB Beckmann,MIETERPARTEI,NPD,EB Ritter,EB Hasel,EB Snelinski
04W211,1,04,Charlottenburg-Wilmersdorf,211,W,02,80,W,1455,956,499,0,757,0,9,748,271,185,55,71,68,0,81,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W212,1,04,Charlottenburg-Wilmersdorf,212,W,02,80,W,1149,654,495,0,518,5,7,511,188,146,35,42,46,0,46,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W213,1,04,Charlottenburg-Wilmersdorf,213,W,02,80,W,1638,1038,600,0,805,7,5,800,324,214,40,76,54,0,81,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W214,1,04,Charlottenburg-Wilmersdorf,214,W,02,80,W,1188,833,355,0,566,2,11,555,119,167,82,71,58,0,39,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W215,1,04,Charlottenburg-Wilmersdorf,215,W,02,80,W,1667,1263,404,0,841,2,29,812,149,257,136,132,54,0,43,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W216,1,04,Charlottenburg-Wilmersdorf,216,W,02,80,W,1074,685,389,0,527,2,6,521,176,133,32,60,50,0,58,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W217,1,04,Charlottenburg-Wilmersdorf,217,W,02,80,W,1454,889,565,0,726,9,7,719,272,186,45,78,55,0,76,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W218,1,04,Charlottenburg-Wilmersdorf,218,W,02,80,W,1449,1001,448,0,734,4,7,727,238,187,51,86,72,0,86,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W219,1,04,Charlottenburg-Wilmersdorf,219,W,02,80,W,1206,783,423,0,558,5,8,550,176,144,53,60,52,0,49,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W220,1,04,Charlottenburg-Wilmersdorf,220,W,02,80,W,1230,759,471,0,622,13,7,615,213,166,44,99,28,0,57,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W221,1,04,Charlottenburg-Wilmersdorf,221,W,02,80,W,1243,758,485,0,548,2,8,540,170,153,42,59,48,0,51,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W222,1,04,Charlottenburg-Wilmersdorf,222,W,02,80,W,827,595,232,0,452,5,9,443,107,122,45,79,42,0,32,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W223,1,04,Charlottenburg-Wilmersdorf,223,W,02,80,W,1566,1077,489,0,764,3,12,752,202,217,72,105,81,0,57,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W224,1,04,Charlottenburg-Wilmersdorf,224,W,02,80,W,1112,699,413,0,602,6,4,598,180,161,46,119,28,0,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2A,1,04,Charlottenburg-Wilmersdorf,2A,B,02,80,W,0,0,0,0,1226,1226,12,1214,547,256,55,121,74,0,138,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2B,1,04,Charlottenburg-Wilmersdorf,2B,B,02,80,W,0,0,0,0,1003,1003,9,994,404,221,53,78,103,0,117,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2C,1,04,Charlottenburg-Wilmersdorf,2C,B,02,80,W,0,0,0,0,815,815,9,806,337,155,38,121,40,0,103,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2D,1,04,Charlottenburg-Wilmersdorf,2D,B,02,80,W,0,0,0,0,1095,1095,12,1083,434,281,67,112,64,0,107,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2E,1,04,Charlottenburg-Wilmersdorf,2E,B,02,80,W,0,0,0,0,1152,1152,11,1141,418,297,87,119,68,0,113,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2F,1,04,Charlottenburg-Wilmersdorf,2F,B,02,80,W,0,0,0,0,980,980,7,973,455,236,42,78,64,0,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2G,1,04,Charlottenburg-Wilmersdorf,2G,B,02,80,W,0,0,0,0,1073,1073,44,1029,423,202,64,134,78,0,110,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2H,1,04,Charlottenburg-Wilmersdorf,2H,B,02,80,W,0,0,0,0,1233,1233,15,1218,401,293,112,201,64,0,120,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B2J,1,04,Charlottenburg-Wilmersdorf,2J,B,02,80,W,0,0,0,0,1149,1149,18,1131,397,264,96,142,67,0,141,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W301,1,04,Charlottenburg-Wilmersdorf,301,W,03,80,W,1284,920,364,0,605,0,8,597,111,185,92,92,62,0,30,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W302,1,04,Charlottenburg-Wilmersdorf,302,W,03,80,W,1116,780,336,0,573,6,15,558,117,166,74,99,39,0,39,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W303,1,04,Charlottenburg-Wilmersdorf,303,W,03,80,W,1339,965,374,0,716,3,10,706,189,233,84,102,44,0,37,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W304,1,04,Charlottenburg-Wilmersdorf,304,W,03,80,W,1333,948,385,0,691,5,3,688,164,205,98,104,58,0,37,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W305,1,04,Charlottenburg-Wilmersdorf,305,W,03,80,W,1542,1047,495,0,766,7,11,755,135,256,114,151,42,0,36,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W306,1,04,Charlottenburg-Wilmersdorf,306,W,03,80,W,1085,819,266,0,616,5,10,606,82,198,119,144,22,0,21,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W307,1,04,Charlottenburg-Wilmersdorf,307,W,03,80,W,1408,1014,394,0,767,1,10,757,99,252,159,157,43,0,20,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W308,1,04,Charlottenburg-Wilmersdorf,308,W,03,80,W,1538,1058,480,0,789,6,3,786,196,249,94,84,82,0,53,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W309,1,04,Charlottenburg-Wilmersdorf,309,W,03,80,W,1578,1061,517,0,779,2,10,769,216,203,84,81,71,0,78,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W310,1,04,Charlottenburg-Wilmersdorf,310,W,03,80,W,1072,744,328,0,554,4,9,545,124,190,62,79,44,0,31,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W311,1,04,Charlottenburg-Wilmersdorf,311,W,03,80,W,1425,1033,392,0,809,3,13,796,161,264,97,151,49,0,54,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W312,1,04,Charlottenburg-Wilmersdorf,312,W,03,80,W,1241,835,406,0,610,3,2,608,141,188,89,85,34,0,55,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W313,1,04,Charlottenburg-Wilmersdorf,313,W,03,80,W,1515,954,561,0,694,5,9,685,164,199,81,115,52,0,51,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W314,1,04,Charlottenburg-Wilmersdorf,314,W,03,80,W,1446,994,452,0,757,3,6,751,157,235,104,120,41,0,70,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W315,1,04,Charlottenburg-Wilmersdorf,315,W,03,80,W,1470,1019,451,0,807,8,9,798,173,216,108,180,51,0,52,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W316,1,04,Charlottenburg-Wilmersdorf,316,W,03,80,W,1239,820,419,0,626,11,4,622,180,198,57,103,41,0,35,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W317,1,04,Charlottenburg-Wilmersdorf,317,W,03,80,W,1021,662,359,0,507,5,10,497,151,121,50,61,44,0,52,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W318,1,04,Charlottenburg-Wilmersdorf,318,W,03,80,W,1145,755,390,0,623,5,14,609,100,199,83,131,30,0,43,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W319,1,04,Charlottenburg-Wilmersdorf,319,W,03,80,W,922,587,335,0,486,1,3,483,103,139,53,117,29,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W320,1,04,Charlottenburg-Wilmersdorf,320,W,03,80,W,1596,1083,513,0,749,10,6,743,136,211,111,143,56,0,64,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W321,1,04,Charlottenburg-Wilmersdorf,321,W,03,80,W,1308,916,392,0,579,2,5,574,148,190,59,82,45,0,39,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W322,1,04,Charlottenburg-Wilmersdorf,322,W,03,80,W,1204,749,455,0,604,9,4,600,120,188,65,130,37,0,52,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W323,1,04,Charlottenburg-Wilmersdorf,323,W,03,80,W,1557,1067,490,0,785,6,11,774,232,201,84,66,67,0,102,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W324,1,04,Charlottenburg-Wilmersdorf,324,W,03,80,W,1014,679,335,0,512,6,5,507,118,169,52,69,40,0,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3A,1,04,Charlottenburg-Wilmersdorf,3A,B,03,80,W,0,0,0,0,1244,1244,12,1232,285,350,162,240,83,0,79,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3B,1,04,Charlottenburg-Wilmersdorf,3B,B,03,80,W,0,0,0,0,1176,1176,9,1167,275,352,134,235,51,0,72,42,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3C,1,04,Charlottenburg-Wilmersdorf,3C,B,03,80,W,0,0,0,0,1218,1218,13,1205,349,332,124,184,80,0,98,32,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3D,1,04,Charlottenburg-Wilmersdorf,3D,B,03,80,W,0,0,0,0,1168,1168,14,1154,324,311,103,223,60,0,109,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3E,1,04,Charlottenburg-Wilmersdorf,3E,B,03,80,W,0,0,0,0,1241,1241,7,1234,357,349,113,219,69,0,95,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3F,1,04,Charlottenburg-Wilmersdorf,3F,B,03,80,W,0,0,0,0,1115,1115,2,1113,269,303,119,223,60,0,104,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3G,1,04,Charlottenburg-Wilmersdorf,3G,B,03,80,W,0,0,0,0,1139,1139,3,1136,322,335,104,195,48,0,105,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B3H,1,04,Charlottenburg-Wilmersdorf,3H,B,03,80,W,0,0,0,0,910,910,25,885,277,252,85,141,40,0,79,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W401,1,04,Charlottenburg-Wilmersdorf,401,W,04,80,W,1476,991,485,0,689,3,8,681,130,206,94,120,48,0,56,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W402,1,04,Charlottenburg-Wilmersdorf,402,W,04,80,W,1120,789,331,0,523,2,8,515,146,148,74,59,53,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W403,1,04,Charlottenburg-Wilmersdorf,403,W,04,80,W,1594,1048,546,0,603,4,17,586,156,152,79,62,69,0,52,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W404,1,04,Charlottenburg-Wilmersdorf,404,W,04,80,W,1073,826,247,0,617,5,10,607,142,188,67,95,41,0,63,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W405,1,04,Charlottenburg-Wilmersdorf,405,W,04,80,W,1114,759,355,0,564,3,8,556,107,198,56,91,42,0,47,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W406,1,04,Charlottenburg-Wilmersdorf,406,W,04,80,W,1091,783,308,0,532,1,13,519,145,140,75,39,64,0,34,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W407,1,04,Charlottenburg-Wilmersdorf,407,W,04,80,W,1509,1093,416,0,741,3,4,737,166,234,99,105,49,0,62,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W408,1,04,Charlottenburg-Wilmersdorf,408,W,04,80,W,1374,969,405,0,638,0,6,632,163,197,80,71,55,0,41,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W409,1,04,Charlottenburg-Wilmersdorf,409,W,04,80,W,1290,853,437,0,634,5,9,625,159,201,57,98,48,0,50,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W410,1,04,Charlottenburg-Wilmersdorf,410,W,04,80,W,1321,994,327,0,720,5,17,703,159,232,77,103,46,0,55,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W411,1,04,Charlottenburg-Wilmersdorf,411,W,04,80,W,1428,990,438,0,761,2,6,755,172,247,98,117,50,0,49,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W412,1,04,Charlottenburg-Wilmersdorf,412,W,04,80,W,1427,988,439,0,738,2,7,731,204,220,75,103,69,0,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W413,1,04,Charlottenburg-Wilmersdorf,413,W,04,80,W,1201,811,390,0,576,5,5,571,133,181,61,100,32,0,49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W414,1,04,Charlottenburg-Wilmersdorf,414,W,04,80,W,1417,912,505,0,683,8,5,678,169,194,75,122,39,0,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W415,1,04,Charlottenburg-Wilmersdorf,415,W,04,80,W,1564,1023,541,0,708,8,8,700,180,210,75,119,42,0,61,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W416,1,04,Charlottenburg-Wilmersdorf,416,W,04,80,W,1461,1021,440,0,696,7,11,685,154,238,73,104,46,0,48,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W417,1,04,Charlottenburg-Wilmersdorf,417,W,04,80,W,1126,764,362,0,563,11,6,557,146,171,62,88,37,0,42,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W418,1,04,Charlottenburg-Wilmersdorf,418,W,04,80,W,1391,872,519,0,655,6,5,650,184,174,48,110,47,0,69,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W419,1,04,Charlottenburg-Wilmersdorf,419,W,04,80,W,1295,852,443,0,631,13,0,631,139,192,70,123,33,0,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W420,1,04,Charlottenburg-Wilmersdorf,420,W,04,80,W,1200,796,404,0,560,1,6,554,177,145,45,61,40,0,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W421,1,04,Charlottenburg-Wilmersdorf,421,W,04,80,W,1109,716,393,0,471,0,7,464,112,150,42,59,41,0,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W422,1,04,Charlottenburg-Wilmersdorf,422,W,04,80,W,934,548,386,0,419,9,0,419,135,108,26,63,31,0,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W423,1,04,Charlottenburg-Wilmersdorf,423,W,04,80,W,1206,774,432,0,509,3,7,502,161,126,43,53,41,0,73,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W424,1,04,Charlottenburg-Wilmersdorf,424,W,04,80,W,1230,854,376,0,635,0,3,632,221,171,63,72,35,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W425,1,04,Charlottenburg-Wilmersdorf,425,W,04,80,W,1539,971,568,0,743,0,12,731,256,192,63,73,57,0,81,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4A,1,04,Charlottenburg-Wilmersdorf,4A,B,04,80,W,0,0,0,0,1077,1077,22,1055,302,312,101,151,66,0,92,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4B,1,04,Charlottenburg-Wilmersdorf,4B,B,04,80,W,0,0,0,0,1368,1368,14,1354,434,350,144,161,108,0,130,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4C,1,04,Charlottenburg-Wilmersdorf,4C,B,04,80,W,0,0,0,0,1185,1185,8,1177,376,308,115,164,68,0,116,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4D,1,04,Charlottenburg-Wilmersdorf,4D,B,04,80,W,0,0,0,0,1339,1339,12,1327,335,378,133,235,72,0,138,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4E,1,04,Charlottenburg-Wilmersdorf,4E,B,04,80,W,0,0,0,0,1228,1228,5,1223,335,331,105,235,61,0,125,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4F,1,04,Charlottenburg-Wilmersdorf,4F,B,04,80,W,0,0,0,0,1258,1258,6,1252,363,324,102,210,65,0,163,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4G,1,04,Charlottenburg-Wilmersdorf,4G,B,04,80,W,0,0,0,0,1221,1221,5,1216,431,296,69,164,83,0,159,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04B4H,1,04,Charlottenburg-Wilmersdorf,4H,B,04,80,W,0,0,0,0,1131,1131,7,1124,418,264,63,128,62,0,168,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W501,1,04,Charlottenburg-Wilmersdorf,501,W,05,80,W,963,601,362,0,470,1,7,463,183,102,20,35,40,0,78,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W502,1,04,Charlottenburg-Wilmersdorf,502,W,05,80,W,1151,700,451,0,509,0,3,506,243,85,23,48,35,0,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W503,1,04,Charlottenburg-Wilmersdorf,503,W,05,80,W,933,625,308,0,433,0,3,430,184,94,19,35,35,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W504,1,04,Charlottenburg-Wilmersdorf,504,W,05,80,W,1322,915,407,0,514,0,5,509,174,137,46,43,41,0,57,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W505,1,04,Charlottenburg-Wilmersdorf,505,W,05,80,W,1151,836,315,0,606,0,5,601,170,156,68,71,60,0,60,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W506,1,04,Charlottenburg-Wilmersdorf,506,W,05,80,W,1463,1023,440,0,745,7,9,736,200,239,54,114,60,0,58,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W507,1,04,Charlottenburg-Wilmersdorf,507,W,05,80,W,1014,674,340,0,485,0,10,475,137,124,47,49,56,0,49,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W508,1,04,Charlottenburg-Wilmersdorf,508,W,05,80,W,1201,850,351,0,634,1,7,627,150,180,59,100,66,0,54,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W509,1,04,Charlottenburg-Wilmersdorf,509,W,05,80,W,1391,924,467,0,737,0,7,730,237,207,55,99,52,0,68,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W510,1,04,Charlottenburg-Wilmersdorf,510,W,05,80,W,1483,1025,458,0,793,0,9,784,238,228,58,97,61,0,89,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W511,1,04,Charlottenburg-Wilmersdorf,511,W,05,80,W,1230,840,390,0,566,6,9,557,174,130,58,53,67,0,66,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W512,1,04,Charlottenburg-Wilmersdorf,512,W,05,80,W,1090,796,294,0,541,3,7,534,149,134,64,55,73,0,44,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W513,1,04,Charlottenburg-Wilmersdorf,513,W,05,80,W,1466,920,546,0,644,5,3,641,184,209,49,64,43,0,76,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W514,1,04,Charlottenburg-Wilmersdorf,514,W,05,80,W,1158,749,409,0,507,5,4,503,165,148,34,60,30,0,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W515,1,04,Charlottenburg-Wilmersdorf,515,W,05,80,W,1194,757,437,0,552,8,6,546,170,162,39,66,52,0,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W516,1,04,Charlottenburg-Wilmersdorf,516,W,05,80,W,969,637,332,0,490,1,4,486,133,143,42,67,41,0,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W517,1,04,Charlottenburg-Wilmersdorf,517,W,05,80,W,1587,1153,434,0,807,3,11,796,240,219,97,77,82,0,64,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04W518,1,04,Charlottenburg-Wilmersdorf,518,W,05,80,W,1390,972,418,0,669,4,6,663,220,167,69,56,64,0,70,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
