Adresse,Stimmart,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,"Abgeordneten-
hauswahlkreis","Bundestags-
wahlkreis",OstWest,Wahlberechtigte insgesamt,Wahlberechtigte A1,Wahlberechtigte A2,Wahlberechtigte A3,Wähler,Wähler B1,Ungültige Stimmen,Gültige Stimmen,CDU,SPD,DIE LINKE,GRÜNE,AfD,PIRATEN,FDP,Die PARTEI,FREIE WÄHLER,ÖDP,BüSo,MLPD,SGP,B*,BGE,DiB,DKP,DM,Die Grauen,du.,MENSCHLICHE WELT,"Gesundheits-
forschung","Tierschutz-
partei",V-Partei³,DIE FRAUEN,EB Schirm,EB Felde-Bajerowitz,EB Fielsch,EB Wendt,EB Blume,EB Pape,EB Beckmann,MIETERPARTEI,NPD,EB Ritter,EB Hasel,EB Snelinski
03W618,2,03,Pankow,618,W,06,76,O,1749,1088,661,0,914,25,4,910,134,146,226,237,44,3,57,29,0,3,1,0,0,1,3,7,2,0,2,1,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W619,2,03,Pankow,619,W,06,76,O,1451,971,480,0,761,3,3,758,100,100,227,201,30,7,37,21,3,0,0,0,0,2,7,7,0,2,2,2,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W620,2,03,Pankow,620,W,06,76,O,1780,1161,619,0,958,9,6,952,127,136,227,256,48,3,81,38,1,2,0,2,1,0,6,6,2,2,0,2,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6A,2,03,Pankow,6A,B,06,76,O,0,0,0,0,757,757,3,754,106,116,195,165,27,4,62,28,0,3,0,1,0,1,14,6,1,1,3,5,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6B,2,03,Pankow,6B,B,06,76,O,0,0,0,0,840,840,4,836,136,119,198,215,36,5,50,29,2,5,1,0,1,0,3,7,0,1,7,4,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6C,2,03,Pankow,6C,B,06,76,O,0,0,0,0,803,803,4,799,126,114,192,200,34,5,53,25,3,0,1,1,0,0,9,12,1,1,1,2,4,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6D,2,03,Pankow,6D,B,06,76,O,0,0,0,0,1020,1020,4,1016,154,144,230,294,33,3,71,35,3,2,0,2,0,1,10,11,1,2,3,3,2,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6E,2,03,Pankow,6E,B,06,76,O,0,0,0,0,966,966,5,961,174,133,198,272,45,2,70,31,2,3,0,0,0,0,6,14,0,2,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6F,2,03,Pankow,6F,B,06,76,O,0,0,0,0,927,927,2,925,147,140,204,256,34,7,70,31,2,3,0,0,0,1,6,5,0,2,2,3,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6G,2,03,Pankow,6G,B,06,76,O,0,0,0,0,1005,1005,3,1002,211,140,196,255,27,2,96,29,1,2,0,2,0,0,9,7,0,0,7,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6H,2,03,Pankow,6H,B,06,76,O,0,0,0,0,1132,1132,2,1130,195,152,242,317,29,5,99,32,3,3,0,0,0,0,10,16,2,0,5,3,1,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6I,2,03,Pankow,6I,B,06,76,O,0,0,0,0,1073,1073,4,1069,207,136,198,318,38,2,113,15,2,2,0,0,0,1,9,12,1,2,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03B6K,2,03,Pankow,6K,B,06,76,O,0,0,0,0,1044,1044,2,1042,155,158,232,285,40,6,85,24,2,2,0,1,0,2,5,15,2,0,1,4,1,3,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
03W701,2,03,Pankow,701,W,07,76,O,1537,1184,353,0,858,6,7,851,169,143,185,84,117,10,53,34,3,3,1,0,0,0,6,8,1,1,5,3,2,3,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W702,2,03,Pankow,702,W,07,76,O,1478,1098,380,0,808,5,7,801,142,115,199,115,96,11,64,33,0,2,0,0,0,0,3,6,1,2,1,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
03W703,2,03,Pankow,703,W,07,76,O,1670,1327,343,0,875,12,6,869,133,125,211,109,145,7,34,44,2,1,2,2,0,0,6,9,0,4,4,4,2,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W704,2,03,Pankow,704,W,07,76,O,1347,1059,288,0,678,6,10,668,104,102,162,69,125,1,36,21,4,2,0,3,0,0,4,3,1,2,5,0,2,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W705,2,03,Pankow,705,W,07,76,O,1658,1217,441,0,875,4,7,868,152,95,216,151,113,7,57,36,2,1,1,0,0,0,2,7,0,2,2,4,2,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03W712,2,03,Pankow,712,W,07,76,O,1543,1073,470,0,822,7,10,812,120,142,225,112,91,12,38,21,3,2,2,2,1,0,4,6,1,3,5,2,2,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W713,2,03,Pankow,713,W,07,76,O,1536,991,545,0,797,11,4,793,112,124,195,228,38,2,57,25,2,2,0,0,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W714,2,03,Pankow,714,W,07,76,O,1316,853,463,0,658,2,5,653,92,101,162,149,68,3,35,20,0,1,0,1,1,0,2,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W715,2,03,Pankow,715,W,07,76,O,1689,1172,517,0,857,0,37,820,116,132,251,158,72,3,48,20,7,1,0,0,0,0,0,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W716,2,03,Pankow,716,W,07,76,O,1542,1000,542,0,775,11,5,770,108,134,203,156,62,4,60,25,0,3,0,0,0,0,2,2,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W717,2,03,Pankow,717,W,07,76,O,1389,921,468,0,690,11,2,688,107,120,181,136,44,5,49,19,1,1,0,1,1,0,7,4,1,0,0,2,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W718,2,03,Pankow,718,W,07,76,O,1095,834,261,0,627,6,3,624,102,95,161,90,80,7,31,24,4,1,0,0,0,0,1,4,1,3,1,1,2,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W719,2,03,Pankow,719,W,07,76,O,1377,1042,335,0,747,5,9,738,116,94,227,101,86,4,35,33,4,1,1,0,2,0,2,2,3,4,1,3,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W720,2,03,Pankow,720,W,07,76,O,1451,1005,446,0,807,11,6,801,131,119,208,176,68,1,40,26,0,3,1,0,0,0,5,7,0,1,2,0,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B7A,2,03,Pankow,7A,B,07,76,O,0,0,0,0,924,924,5,919,182,147,191,116,107,7,81,38,3,0,0,2,0,1,4,7,0,2,5,3,1,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03B7B,2,03,Pankow,7B,B,07,76,O,0,0,0,0,551,551,4,547,96,79,140,84,47,2,42,28,3,0,0,1,0,0,4,3,1,1,2,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B7F,2,03,Pankow,7F,B,07,76,O,0,0,0,0,939,939,0,939,179,135,232,207,51,4,49,37,3,1,2,0,0,1,7,8,0,1,3,1,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03B7G,2,03,Pankow,7G,B,07,76,O,0,0,0,0,1379,1379,3,1376,267,204,306,309,68,5,105,36,2,4,0,0,1,0,15,16,4,2,3,5,3,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03B7H,2,03,Pankow,7H,B,07,76,O,0,0,0,0,907,907,14,893,157,132,228,184,54,4,52,24,2,3,0,0,2,2,14,11,0,2,1,3,3,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
03B7I,2,03,Pankow,7I,B,07,76,O,0,0,0,0,675,675,5,670,132,112,174,91,54,5,42,22,3,4,1,1,1,0,5,4,1,2,2,1,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W809,2,03,Pankow,809,W,08,76,O,1624,984,640,0,817,10,0,817,133,151,194,207,47,2,48,13,0,0,0,1,0,1,0,3,0,1,2,3,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W810,2,03,Pankow,810,W,08,76,O,1481,1005,476,0,816,16,4,812,131,95,238,187,44,4,64,24,2,0,0,0,1,1,8,3,1,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W811,2,03,Pankow,811,W,08,76,O,1508,960,548,0,802,20,2,800,123,99,237,206,36,2,58,12,0,2,0,0,0,1,5,7,1,0,0,1,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W812,2,03,Pankow,812,W,08,76,O,1696,1063,633,0,884,13,6,878,141,104,213,228,54,4,97,20,0,0,0,1,0,1,2,2,1,0,0,1,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W813,2,03,Pankow,813,W,08,76,O,1842,1188,654,0,1008,17,2,1006,201,111,196,248,52,4,130,19,2,2,0,0,2,1,8,10,0,2,2,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W814,2,03,Pankow,814,W,08,76,O,1442,929,513,0,764,7,2,762,97,105,195,223,33,1,56,26,1,2,0,0,2,0,0,6,1,0,2,3,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W815,2,03,Pankow,815,W,08,76,O,1552,1008,544,0,843,20,4,839,119,128,205,232,26,3,72,27,1,1,0,1,0,1,4,5,1,2,0,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W816,2,03,Pankow,816,W,08,76,O,1510,1034,476,0,834,7,2,832,128,121,235,203,37,6,50,25,2,3,1,0,0,1,1,4,1,3,1,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W817,2,03,Pankow,817,W,08,76,O,1319,870,449,0,652,9,4,648,81,101,161,168,36,1,58,12,0,2,0,1,0,1,5,6,0,2,1,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W818,2,03,Pankow,818,W,08,76,O,1316,798,518,0,643,16,1,642,109,85,146,160,32,3,66,24,1,2,0,0,0,0,3,2,0,0,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03W819,2,03,Pankow,819,W,08,76,O,977,608,369,0,514,12,2,512,55,77,137,152,9,4,36,21,0,1,0,1,0,1,3,10,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03B8E,2,03,Pankow,8E,B,08,76,O,0,0,0,0,1018,1018,2,1016,197,147,174,268,21,5,135,20,0,1,2,1,1,2,10,15,2,2,2,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B8F,2,03,Pankow,8F,B,08,76,O,0,0,0,0,1086,1086,4,1082,236,153,232,218,42,2,126,23,2,2,1,0,0,1,10,13,2,1,5,2,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B8G,2,03,Pankow,8G,B,08,76,O,0,0,0,0,1094,1094,9,1085,215,133,231,239,40,8,147,25,0,1,0,0,1,4,9,12,2,3,3,0,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03B8H,2,03,Pankow,8H,B,08,76,O,0,0,0,0,906,906,3,903,144,129,186,246,25,6,100,28,2,1,0,0,0,2,6,6,0,4,1,1,3,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03B8I,2,03,Pankow,8I,B,08,76,O,0,0,0,0,1229,1229,5,1224,271,175,203,300,46,3,145,37,0,5,1,1,0,1,9,11,2,1,0,3,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W901,2,03,Pankow,901,W,09,76,O,1671,1203,468,0,882,0,8,874,118,128,248,140,87,8,55,38,3,3,0,2,0,2,7,7,2,1,6,1,4,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W902,2,03,Pankow,902,W,09,76,O,1575,1232,343,0,890,8,12,878,142,149,242,40,191,3,40,14,3,4,3,0,1,0,3,4,2,2,8,0,1,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03W903,2,03,Pankow,903,W,09,76,O,1824,1331,493,0,1080,16,4,1076,174,143,259,226,101,4,94,27,4,0,0,1,0,0,7,12,2,0,2,3,3,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
03W904,2,03,Pankow,904,W,09,76,O,1706,1277,429,0,959,10,3,956,168,156,243,146,106,2,65,36,4,2,0,0,0,0,6,3,2,1,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03B9A,2,03,Pankow,9A,B,09,76,O,0,0,0,0,733,733,6,727,125,113,234,85,54,7,37,28,5,5,0,1,0,0,4,6,1,3,5,0,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03B9B,2,03,Pankow,9B,B,09,76,O,0,0,0,0,833,833,2,831,165,134,189,142,62,0,65,32,0,2,0,0,0,1,3,10,1,0,3,5,0,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W101,2,12,Reinickendorf,101,W,01,77,W,1193,838,355,0,574,2,10,564,159,119,69,65,85,5,39,4,2,0,0,0,0,0,1,1,0,2,7,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W102,2,12,Reinickendorf,102,W,01,77,W,909,726,183,0,422,4,15,407,88,82,53,45,75,5,22,7,2,0,1,0,0,0,3,0,0,0,10,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W103,2,12,Reinickendorf,103,W,01,77,W,854,680,174,0,387,1,7,380,88,82,45,16,79,4,31,11,0,0,4,0,0,0,0,1,0,2,4,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W104,2,12,Reinickendorf,104,W,01,77,W,923,766,157,0,467,3,8,459,96,96,66,41,77,2,33,11,2,1,0,1,1,0,2,1,0,3,11,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W105,2,12,Reinickendorf,105,W,01,77,W,821,659,162,0,355,2,11,344,45,77,69,37,49,5,28,10,1,2,1,1,0,0,0,1,0,0,4,0,1,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W106,2,12,Reinickendorf,106,W,01,77,W,1152,949,203,0,557,0,9,548,108,117,74,58,100,5,40,15,1,1,1,1,1,0,3,1,0,1,5,3,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W107,2,12,Reinickendorf,107,W,01,77,W,895,740,155,0,515,1,9,506,133,113,49,22,104,4,33,6,5,2,0,2,0,0,3,0,0,2,7,1,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W108,2,12,Reinickendorf,108,W,01,77,W,1227,991,236,0,687,0,18,669,180,145,70,40,127,5,58,18,0,0,3,0,1,0,0,1,0,1,9,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W109,2,12,Reinickendorf,109,W,01,77,W,915,737,178,0,402,1,9,393,91,92,57,36,52,2,28,8,4,2,0,1,0,1,1,2,0,2,3,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W110,2,12,Reinickendorf,110,W,01,77,W,936,699,237,0,409,1,14,395,111,87,44,29,63,3,20,9,1,0,0,2,2,0,2,3,0,1,6,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W111,2,12,Reinickendorf,111,W,01,77,W,1192,982,210,0,595,2,7,588,133,107,106,44,108,7,39,12,1,0,1,0,1,1,2,3,0,0,6,0,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W112,2,12,Reinickendorf,112,W,01,77,W,1237,813,424,0,552,3,13,539,142,114,59,31,91,8,38,17,0,2,4,0,0,0,4,3,3,2,4,2,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W113,2,12,Reinickendorf,113,W,01,77,W,679,519,160,0,320,0,3,317,83,73,24,18,50,2,34,5,2,1,0,1,0,0,0,1,0,1,7,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W114,2,12,Reinickendorf,114,W,01,77,W,1754,1469,285,0,808,1,23,785,175,194,87,42,165,12,60,17,1,0,1,0,1,1,2,1,0,1,4,1,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W115,2,12,Reinickendorf,115,W,01,77,W,675,564,111,0,337,2,10,327,72,66,41,21,58,2,29,9,3,1,0,1,0,1,0,0,1,2,6,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W116,2,12,Reinickendorf,116,W,01,77,W,1074,847,227,0,523,3,11,512,124,95,68,52,87,2,39,12,2,0,0,1,0,0,0,1,0,4,4,1,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W117,2,12,Reinickendorf,117,W,01,77,W,1598,1203,395,0,682,0,13,669,144,160,65,64,128,8,50,18,3,0,2,1,0,0,0,1,1,1,7,0,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W118,2,12,Reinickendorf,118,W,01,77,W,1475,1187,288,0,570,1,21,549,131,148,73,28,91,2,47,9,0,0,0,1,0,0,3,0,0,1,7,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W119,2,12,Reinickendorf,119,W,01,77,W,1327,1087,240,0,692,2,13,679,140,134,102,55,124,11,51,19,3,3,2,1,0,1,0,4,2,2,8,1,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W120,2,12,Reinickendorf,120,W,01,77,W,1372,1133,239,0,680,2,18,662,156,113,95,47,132,10,52,17,1,2,1,1,2,0,0,0,0,1,10,0,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W121,2,12,Reinickendorf,121,W,01,77,W,1197,946,251,0,558,2,10,548,109,142,76,46,86,5,42,6,1,1,2,1,1,0,1,2,0,3,5,0,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W122,2,12,Reinickendorf,122,W,01,77,W,1483,1151,331,1,712,1,17,695,171,142,102,62,93,8,45,22,1,3,0,0,4,1,2,2,0,2,9,1,1,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W123,2,12,Reinickendorf,123,W,01,77,W,1519,1175,344,0,673,2,13,660,159,136,109,44,105,6,38,21,4,5,0,3,1,0,4,1,0,3,8,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W124,2,12,Reinickendorf,124,W,01,77,W,1051,850,201,0,482,1,9,473,104,114,59,28,89,7,27,15,2,0,0,0,1,0,2,1,0,2,4,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W125,2,12,Reinickendorf,125,W,01,77,W,1246,1025,221,0,559,1,10,549,89,127,83,57,85,11,46,15,2,3,0,0,0,0,4,2,1,3,1,3,2,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W126,2,12,Reinickendorf,126,W,01,77,W,1171,931,240,0,571,4,10,561,119,111,74,50,110,8,39,11,4,1,1,0,0,0,2,5,0,3,6,2,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1A,2,12,Reinickendorf,1A,B,01,77,W,0,0,0,0,932,932,5,927,287,177,96,92,108,4,77,22,4,5,2,1,0,0,3,0,2,6,13,1,4,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1B,2,12,Reinickendorf,1B,B,01,77,W,0,0,0,0,1104,1104,14,1090,308,256,96,82,154,2,91,30,5,3,1,0,0,0,6,7,0,5,16,1,1,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1C,2,12,Reinickendorf,1C,B,01,77,W,0,0,0,0,913,913,19,894,320,180,54,60,134,5,66,12,0,1,0,0,0,0,2,2,2,4,18,1,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1D,2,12,Reinickendorf,1D,B,01,77,W,0,0,0,0,828,828,12,816,247,188,78,58,107,6,67,14,1,0,1,0,0,0,1,1,0,1,19,3,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1E,2,12,Reinickendorf,1E,B,01,77,W,0,0,0,0,977,977,0,977,300,177,100,96,131,1,82,25,2,3,1,1,0,1,4,2,1,2,18,1,2,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1F,2,12,Reinickendorf,1F,B,01,77,W,0,0,0,0,908,908,21,887,231,195,107,79,107,4,83,21,1,2,0,0,2,0,3,2,1,0,23,4,3,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W201,2,12,Reinickendorf,201,W,02,77,W,1106,887,219,0,608,2,16,592,138,128,62,42,118,2,59,15,2,1,0,1,0,0,1,0,0,3,7,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W202,2,12,Reinickendorf,202,W,02,77,W,1178,816,362,0,541,0,12,529,144,135,48,28,87,3,53,7,1,1,1,0,0,0,1,1,0,1,6,1,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W203,2,12,Reinickendorf,203,W,02,77,W,1429,965,464,0,714,3,10,704,231,137,56,83,89,1,66,15,4,0,0,2,0,0,3,0,1,4,3,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W204,2,12,Reinickendorf,204,W,02,77,W,771,558,213,0,414,2,9,405,130,83,33,44,60,3,35,2,1,0,0,0,0,0,1,0,0,0,3,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W205,2,12,Reinickendorf,205,W,02,77,W,784,593,191,0,438,1,7,431,136,99,35,40,62,0,42,6,0,3,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W206,2,12,Reinickendorf,206,W,02,77,W,1219,838,380,1,457,2,8,449,138,83,49,46,65,2,40,9,0,1,0,0,0,0,0,4,0,1,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W207,2,12,Reinickendorf,207,W,02,77,W,1459,1207,252,0,738,1,16,722,176,149,74,41,135,9,73,14,6,2,1,0,0,0,1,1,0,1,11,1,6,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W208,2,12,Reinickendorf,208,W,02,77,W,1318,1144,174,0,674,2,26,648,176,156,71,32,115,3,50,14,2,0,0,0,0,0,3,0,0,2,5,1,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W209,2,12,Reinickendorf,209,W,02,77,W,1258,949,309,0,544,0,16,528,121,97,59,43,98,6,61,16,1,2,0,0,0,0,3,1,1,6,4,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W210,2,12,Reinickendorf,210,W,02,77,W,1471,1054,417,0,706,2,15,691,174,182,87,39,113,2,46,3,3,1,1,1,0,0,0,0,0,5,15,1,2,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W211,2,12,Reinickendorf,211,W,02,77,W,1229,905,324,0,613,1,18,595,171,120,70,37,94,3,64,7,2,1,0,0,0,0,1,2,0,1,5,0,0,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W212,2,12,Reinickendorf,212,W,02,77,W,1661,1216,445,0,796,3,20,776,230,179,77,39,141,6,57,8,3,1,0,1,0,0,3,3,0,6,8,0,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W213,2,12,Reinickendorf,213,W,02,77,W,1657,1303,354,0,810,4,14,796,212,172,69,45,156,5,69,16,1,0,2,1,0,1,2,0,0,3,8,4,6,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W214,2,12,Reinickendorf,214,W,02,77,W,1083,830,253,0,574,7,12,562,160,126,46,26,115,4,42,9,3,0,4,0,0,0,1,2,0,1,6,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W215,2,12,Reinickendorf,215,W,02,77,W,1447,1144,303,0,727,4,19,708,196,123,98,33,152,1,59,13,0,0,0,0,1,0,1,2,0,5,6,1,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W216,2,12,Reinickendorf,216,W,02,77,W,1581,1235,346,0,751,0,7,744,182,162,79,60,129,3,62,27,0,0,0,2,0,0,0,2,0,6,6,0,0,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12W217,2,12,Reinickendorf,217,W,02,77,W,1422,1158,264,0,678,4,10,668,158,127,103,58,115,3,53,17,1,1,0,1,0,0,2,2,1,3,6,3,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W218,2,12,Reinickendorf,218,W,02,77,W,1055,858,197,0,414,1,7,407,100,72,49,26,77,8,40,12,1,0,0,1,0,0,1,0,0,2,6,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12W219,2,12,Reinickendorf,219,W,02,77,W,1112,801,311,0,549,7,21,528,155,129,56,34,89,5,24,13,0,0,1,0,0,0,1,0,0,3,6,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W220,2,12,Reinickendorf,220,W,02,77,W,1341,1129,212,0,564,3,14,550,105,107,90,67,89,2,42,13,1,0,2,0,0,0,4,1,0,2,8,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W221,2,12,Reinickendorf,221,W,02,77,W,1480,1088,392,0,658,1,16,642,160,141,64,47,120,2,64,6,0,2,0,1,0,0,6,0,1,1,9,1,1,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W222,2,12,Reinickendorf,222,W,02,77,W,995,836,159,0,427,0,6,421,84,86,57,27,79,8,39,12,0,0,0,1,0,0,3,2,0,0,6,0,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12W223,2,12,Reinickendorf,223,W,02,77,W,584,408,176,0,327,2,3,324,106,88,27,23,47,3,11,3,3,0,0,0,0,0,2,2,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W224,2,12,Reinickendorf,224,W,02,77,W,357,268,89,0,186,0,6,180,49,38,12,9,37,0,27,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W225,2,12,Reinickendorf,225,W,02,77,W,1185,877,308,0,542,1,14,528,146,113,59,45,79,6,44,11,1,3,0,0,0,0,4,1,0,0,6,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2A,2,12,Reinickendorf,2A,B,02,77,W,0,0,0,0,828,828,6,822,295,172,49,58,115,0,102,8,0,1,0,0,0,0,2,1,0,0,4,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2B,2,12,Reinickendorf,2B,B,02,77,W,0,0,0,0,820,820,6,814,347,147,36,78,92,4,66,8,0,2,1,0,0,3,2,1,1,2,9,2,1,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2C,2,12,Reinickendorf,2C,B,02,77,W,0,0,0,0,1041,1041,20,1021,316,222,78,63,159,5,116,9,5,2,0,1,0,0,6,1,0,3,17,1,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2D,2,12,Reinickendorf,2D,B,02,77,W,0,0,0,0,670,670,10,660,196,150,45,47,105,8,67,8,1,1,1,0,1,0,2,1,0,1,9,1,4,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
